plant_id,plant_name,technology,capacity_kw,capacity_mw,capacity_factor,energy_mwh,plant_postcode,plant_ort,plant_municipality,plant_district,plant_location_id,substation_id,substation_name,substation_operator,substation_voltage,substation_type,distance_to_substation_m
SEE981338069399,821407,Wind,2000.0,2.0,0.32,5606.400000000001,14913,Jüterbog,Jüterbog,Teltow-Fläming,SEL915293075720,1854,Trst Am Bahnhof,E.ON,,,728.3653884793468
SEE991845473268,E1 Erdmannsweg 1,Wind,2000.0,2.0,0.32,5606.400000000001,17337,Uckerland,Uckerland,Uckermark,SEL904798587609,1111,Bandelow Dorf I,E.DIS Netz GmbH,,minor_distribution,5086.565110592586
SEE996925805717,E4 Erdmannsweg 4,Wind,2000.0,2.0,0.32,5606.400000000001,17337,Uckerland,Uckerland,Uckermark,SEL904798587609,1467,Wilsickow,E.DIS Netz GmbH,110000,distribution,5604.4623425281325
SEE961405863198,M6 Mittelweg 6,Wind,2000.0,2.0,0.32,5606.400000000001,17337,Uckerland,Uckerland,Uckermark,SEL904798587609,1467,Wilsickow,E.DIS Netz GmbH,110000,distribution,5094.309329529723
SEE958560975736,W0 Westweg 0,Wind,7580.0,7.58,0.32,21248.256,17291,Schönfeld,Schönfeld,Uckermark,SEL946360652124,3404,,E.DIS Netz,,,6047.742865872301
SEE960206939361,T6 Tornow 6,Wind,2000.0,2.0,0.32,5606.400000000001,17291,Göritz,Göritz,Uckermark,SEL946360652124,2664,Uckerthal,E.DIS Netz GmbH,110000,generation,985.5077931587265
SEE975528106407,F3 Fuchsberg 3,Wind,2300.0,2.3,0.32,6447.360000000001,17291,Göritz,Göritz,Uckermark,SEL946360652124,2665,Karlshof,E.DIS Netz GmbH,110000,generation,1708.921989545079
SEE955155193360,H6 WEA Wittenhof 6,Wind,2300.0,2.3,0.32,6447.360000000001,17291,Prenzlau,Prenzlau,Uckermark,SEL946360652124,2665,Karlshof,E.DIS Netz GmbH,110000,generation,254.51253285449482
SEE965185365798,H7 WEA Wittenhof 7,Wind,2300.0,2.3,0.32,6447.360000000001,17291,Prenzlau,Prenzlau,Uckermark,SEL946360652124,2664,Uckerthal,E.DIS Netz GmbH,110000,generation,633.1025906623562
SEE929411060901,H8 WEA Wittenhof 8,Wind,2300.0,2.3,0.32,6447.360000000001,17291,Prenzlau,Prenzlau,Uckermark,SEL946360652124,2664,Uckerthal,E.DIS Netz GmbH,110000,generation,509.33760053483576
SEE989921940810,Windkraftanlage Jabel 14197,Wind,850.0,0.85,0.32,2382.7200000000003,16909,Heiligengrabe,Heiligengrabe,Ostprignitz-Ruppin,SEL974457273594,2523,,,,,2544.0788768492057
SEE945633299387,Windkraftanlage Jabel 14198,Wind,850.0,0.85,0.32,2382.7200000000003,16909,Heiligengrabe,Heiligengrabe,Ostprignitz-Ruppin,SEL902310627932,2523,,,,,2213.605171962745
SEE965276712555,E 78066-01,Wind,2000.0,2.0,0.32,5606.400000000001,14913,Jüterbog,Jüterbog,Teltow-Fläming,SEL986803622109,1313,,,,generation,1718.6717736529413
SEE998700568596,E 78067-02,Wind,2000.0,2.0,0.32,5606.400000000001,14913,Jüterbog,Jüterbog,Teltow-Fläming,SEL986803622109,1313,,,,generation,1859.3576339200995
SEE966215015560,E 78068-03,Wind,2000.0,2.0,0.32,5606.400000000001,14913,Jüterbog,Jüterbog,Teltow-Fläming,SEL986803622109,1313,,,,generation,1220.7118299379267
SEE924034432432,E 78069-04,Wind,2000.0,2.0,0.32,5606.400000000001,14913,Jüterbog,Jüterbog,Teltow-Fläming,SEL986803622109,1313,,,,generation,1495.054545070174
SEE932265523805,E 78070-05,Wind,2000.0,2.0,0.32,5606.400000000001,14913,Jüterbog,Jüterbog,Teltow-Fläming,SEL986803622109,1313,,,,generation,1948.3609142002063
SEE912921097857,E 78071-06,Wind,2000.0,2.0,0.32,5606.400000000001,14913,Jüterbog,Jüterbog,Teltow-Fläming,SEL986803622109,1313,,,,generation,2009.1507140967067
SEE958228962238,E 78072-07,Wind,2000.0,2.0,0.32,5606.400000000001,14913,Jüterbog,Jüterbog,Teltow-Fläming,SEL986803622109,1393,,E.DIS Netz GmbH,,minor_distribution,1759.6324550557454
SEE928673846698,E 78073-08,Wind,2000.0,2.0,0.32,5606.400000000001,14913,Jüterbog,Jüterbog,Teltow-Fläming,SEL986803622109,1393,,E.DIS Netz GmbH,,minor_distribution,1949.5561023803575
SEE941483759095,WEA 02,Wind,5600.0,5.6,0.32,15697.92,16259,Beiersdorf-Freudenberg,Beiersdorf-Freudenberg,Märkisch-Oderland,SEL991487308836,1839,Beiersdorf,NOTUS,110000,generation,7207.360067370792
SEE946919101660,WEA 03,Wind,5600.0,5.6,0.32,15697.92,16259,Beiersdorf-Freudenberg,Beiersdorf-Freudenberg,Märkisch-Oderland,SEL991487308836,1697,Gratze,E.DIS Netz GmbH,110000,generation,7425.892242746217
SEE974793098721,822637,Wind,2300.0,2.3,0.32,6447.360000000001,14822,Schlalach,Mühlenfließ,Potsdam-Mittelmark,SEL923551470491,2289,Wind-UW Schlalach,Energiequelle,110000,generation,698.8853497718871
SEE967010133879,822638,Wind,2300.0,2.3,0.32,6447.360000000001,14822,Schlalach,Mühlenfließ,Potsdam-Mittelmark,SEL923551470491,2289,Wind-UW Schlalach,Energiequelle,110000,generation,382.983831416475
SEE979938311994,L1 Lücke 1,Wind,2500.0,2.5,0.32,7008.0,17291,Schönfeld,Schönfeld,Uckermark,SEL946360652124,2286,,,,minor_distribution,2874.5528412403846
SEE922363166257,822639,Wind,2300.0,2.3,0.32,6447.360000000001,14822,Schlalach,Mühlenfließ,Potsdam-Mittelmark,SEL923551470491,2289,Wind-UW Schlalach,Energiequelle,110000,generation,127.72302525613176
SEE938056525478,822640,Wind,2300.0,2.3,0.32,6447.360000000001,14822,Schlalach,Mühlenfließ,Potsdam-Mittelmark,SEL923551470491,2289,Wind-UW Schlalach,Energiequelle,110000,generation,726.7223127306518
SEE922685533799,Spreeau 06,Wind,4200.0,4.2,0.32,11773.44,15528,Spreenhagen,Spreenhagen,Oder-Spree,SEL908205414854,450,Trafohäuschen mit Getreidefeld,E.DIS,,minor_distribution,1710.476965602936
SEE948215028009,Spreeau 10,Wind,4200.0,4.2,0.32,11773.44,15528,Spreenhagen,Spreenhagen,Oder-Spree,SEL908205414854,2311,Uckley,,110000,generation,1102.898720787142
SEE974315000508,822641,Wind,2300.0,2.3,0.32,6447.360000000001,14822,Schlalach,Mühlenfließ,Potsdam-Mittelmark,SEL923551470491,2289,Wind-UW Schlalach,Energiequelle,110000,generation,1326.347346094023
SEE921899595326,822642,Wind,2300.0,2.3,0.32,6447.360000000001,14822,Schlalach,Mühlenfließ,Potsdam-Mittelmark,SEL923551470491,2289,Wind-UW Schlalach,Energiequelle,110000,generation,1312.889154346372
SEE964057262067,822643,Wind,2300.0,2.3,0.32,6447.360000000001,14822,Schlalach,Mühlenfließ,Potsdam-Mittelmark,SEL923551470491,2289,Wind-UW Schlalach,Energiequelle,110000,generation,1121.067467106249
SEE988203412175,822635,Wind,2300.0,2.3,0.32,6447.360000000001,14822,Schlalach,Mühlenfließ,Potsdam-Mittelmark,SEL923551470491,2289,Wind-UW Schlalach,Energiequelle,110000,generation,1299.4162354264163
SEE971849394035,822634,Wind,2300.0,2.3,0.32,6447.360000000001,14822,Schlalach,Mühlenfließ,Potsdam-Mittelmark,SEL923551470491,2289,Wind-UW Schlalach,Energiequelle,110000,generation,1587.9081587275512
SEE977177265436,WEA Lebus 01,Wind,6000.0,6.0,0.32,16819.2,15326,Lebus,Lebus,Märkisch-Oderland,SEL997621273718,396,,,,minor_distribution,6005.300560962769
SEE952077887001,WEA Lebus 02,Wind,6000.0,6.0,0.32,16819.2,15326,Lebus,Lebus,Märkisch-Oderland,SEL997621273718,396,,,,minor_distribution,5531.0030527081635
SEE934078140439,WP Badingen 70291,Wind,1500.0,1.5,0.32,4204.8,16792,Zehdenick,Zehdenick,Oberhavel,SEL982590875612,1569,Badingen,EON_edis,110000,generation,236.3078196982722
SEE911322560878,Spremberg,Solare Strahlungsenergie,74.6,0.0746,0.12,78.41951999999999,3130,Spremberg,Spremberg,Spree-Neiße,SEL906749035207,1631,,,110000,transition,1935.2417601288173
SEE920299922671,Windpark Zagelsdorf WEA 06,Wind,2530.0,2.53,0.32,7092.096,15936,Dahme,Dahme/Mark,Teltow-Fläming,SEL910953022144,2860,,,,yes,2605.776572137139
SEE975022311611,Windpark Zagelsdorf WEA 07,Wind,2530.0,2.53,0.32,7092.096,15936,Dahme,Dahme/Mark,Teltow-Fläming,SEL910953022144,2860,,,,yes,2605.776572137139
SEE947541385336,Windpark Zagelsdorf WEA 10,Wind,2530.0,2.53,0.32,7092.096,15936,Dahme,Dahme/Mark,Teltow-Fläming,SEL910953022144,2860,,,,yes,906.3523623336462
SEE958026275493,Windpark Zagelsdorf WEA 11,Wind,2530.0,2.53,0.32,7092.096,15936,Dahme,Dahme/Mark,Teltow-Fläming,SEL910953022144,2860,,,,yes,2605.776572137139
SEE964890708197,Windpark Zagelsdorf WEA 13,Wind,2530.0,2.53,0.32,7092.096,15936,Dahme,Dahme/Mark,Teltow-Fläming,SEL910953022144,2860,,,,yes,1329.6286008938914
SEE905924677461,Thöringswerder West,Solare Strahlungsenergie,2773.8,2.7738,0.12,2915.81856,16269,Wriezen,Wriezen,Märkisch-Oderland,SEL996398614304,1712,Wriezen,,110000,distribution,359.77434157868794
SEE905916649735,822633,Wind,2300.0,2.3,0.32,6447.360000000001,14822,Schlalach,Mühlenfließ,Potsdam-Mittelmark,SEL923551470491,2289,Wind-UW Schlalach,Energiequelle,110000,generation,1898.3291691472955
SEE958591368187,V204872,Wind,3450.0,3.45,0.32,9671.04,15236,Jacobsdorf,Jacobsdorf,Oder-Spree,SEL943000953160,2347,Jacobsdorf,MLK,110000,generation,982.9674784444769
SEE988950550229,V204873,Wind,3450.0,3.45,0.32,9671.04,15236,Jacobsdorf,Jacobsdorf,Oder-Spree,SEL943000953160,2347,Jacobsdorf,MLK,110000,generation,513.7048774467851
SEE988247219785,V204875,Wind,2000.0,2.0,0.32,5606.400000000001,15236,Jacobsdorf,Jacobsdorf,Oder-Spree,SEL989998651916,2347,Jacobsdorf,MLK,110000,generation,2738.0183827406227
SEE948963738502,V204874,Wind,2000.0,2.0,0.32,5606.400000000001,15236,Jacobsdorf,Jacobsdorf,Oder-Spree,SEL989998651916,2347,Jacobsdorf,MLK,110000,generation,2506.6737108350594
SEE917063315579,822632,Wind,2300.0,2.3,0.32,6447.360000000001,14822,Schlalach,Mühlenfließ,Potsdam-Mittelmark,SEL923551470491,2289,Wind-UW Schlalach,Energiequelle,110000,generation,2175.8554952991444
SEE945167561615,Thöringswerder West,Solare Strahlungsenergie,2773.8,2.7738,0.12,2915.81856,16269,Wriezen,Wriezen,Märkisch-Oderland,SEL996398614304,2433,,,,,1925.0767820796568
SEE958366099452,WEA 02-70294 MD77,Wind,1500.0,1.5,0.32,4204.8,16845,Kantow,Wusterhausen/Dosse,Ostprignitz-Ruppin,SEL998897568959,1817,Kantow,E.DIS Netz GmbH,110000,generation,483.83431810935275
SEE931787052695,WEA 03-70293 MD77,Wind,1500.0,1.5,0.32,4204.8,16845,Kantow,Wusterhausen/Dosse,Ostprignitz-Ruppin,SEL998897568959,1817,Kantow,E.DIS Netz GmbH,110000,generation,834.024851770435
SEE951948446439,WEA 05-70277 MD77,Wind,1500.0,1.5,0.32,4204.8,16845,Kantow,Wusterhausen/Dosse,Ostprignitz-Ruppin,SEL998897568959,1817,Kantow,E.DIS Netz GmbH,110000,generation,1518.6942489472383
SEE990016543526,A2 Ausweg 2,Wind,2000.0,2.0,0.32,5606.400000000001,17291,Gramzow,Angermünde,Uckermark,SEL946360652124,292,,,,,1854.4052117146566
SEE930026821801,E4 Eickstedter Weg 4,Wind,1500.0,1.5,0.32,4204.8,17291,Randowtal,Randowtal,Uckermark,SEL946360652124,2541,UW Randowhöhe,ENERTRAG,110000,generation,725.922725930193
SEE937160333696,E5 Eickstedter Weg 5,Wind,1500.0,1.5,0.32,4204.8,17291,Randowtal,Randowtal,Uckermark,SEL946360652124,2541,UW Randowhöhe,ENERTRAG,110000,generation,777.1390296663633
SEE957002628209,H4 Hoher Damm 4,Wind,2000.0,2.0,0.32,5606.400000000001,17291,Gramzow,Angermünde,Uckermark,SEL946360652124,292,,,,,1771.694433839325
SEE907539631708,L2 Lützlower Weg 2,Wind,2000.0,2.0,0.32,5606.400000000001,17291,Gramzow,Angermünde,Uckermark,SEL946360652124,292,,,,,2694.697661325921
SEE975295187340,L3 Lützlower Weg 3,Wind,2000.0,2.0,0.32,5606.400000000001,17291,Gramzow,Angermünde,Uckermark,SEL946360652124,292,,,,,2629.1886989671775
SEE957769201899,L7 Lützlower Weg 7,Wind,1500.0,1.5,0.32,4204.8,17291,Randowtal,Randowtal,Uckermark,SEL946360652124,293,,,,,1866.6784032439407
SEE997082467824,M2 Mitteldamm 2,Wind,1500.0,1.5,0.32,4204.8,17291,Randowtal,Randowtal,Uckermark,SEL946360652124,2541,UW Randowhöhe,ENERTRAG,110000,generation,1214.9363427050598
SEE946850992792,WEA 06-70275 MD77,Wind,1500.0,1.5,0.32,4204.8,16845,Kantow,Wusterhausen/Dosse,Ostprignitz-Ruppin,SEL998897568959,1816,Kantow Nord,E.DIS Netz GmbH,110000,generation,692.8055478242696
SEE948633953907,WEA 07-70276 MD77,Wind,1500.0,1.5,0.32,4204.8,16845,Kantow,Wusterhausen/Dosse,Ostprignitz-Ruppin,SEL998897568959,1817,Kantow,E.DIS Netz GmbH,110000,generation,1097.091527274708
SEE974590786210,WEA 08-70291 MD77,Wind,1500.0,1.5,0.32,4204.8,16845,Kantow,Wusterhausen/Dosse,Ostprignitz-Ruppin,SEL998897568959,1817,Kantow,E.DIS Netz GmbH,110000,generation,1871.5360475858508
SEE979976809675,WEA 09-70279 MD77,Wind,1500.0,1.5,0.32,4204.8,16845,Kantow,Wusterhausen/Dosse,Ostprignitz-Ruppin,SEL998897568959,1816,Kantow Nord,E.DIS Netz GmbH,110000,generation,1259.657307192896
SEE917944874140,WEA 10-70292 MD77,Wind,1500.0,1.5,0.32,4204.8,16845,Kantow,Wusterhausen/Dosse,Ostprignitz-Ruppin,SEL998897568959,1817,Kantow,E.DIS Netz GmbH,110000,generation,1649.4869417081843
SEE975682839593,R2 Randowweg 2,Wind,1800.0,1.8,0.32,5045.76,17291,Gramzow,Angermünde,Uckermark,SEL946360652124,293,,,,,2266.2320675046954
SEE961051887104,R3 Randowweg 3,Wind,1800.0,1.8,0.32,5045.76,17291,Randowtal,Randowtal,Uckermark,SEL946360652124,293,,,,,1942.0343179900372
SEE972440459352,R4 Randowweg 4,Wind,1500.0,1.5,0.32,4204.8,17291,Randowtal,Randowtal,Uckermark,SEL946360652124,293,,,,,1742.757627284417
SEE924232370710,R5 Randowweg 5,Wind,1500.0,1.5,0.32,4204.8,17291,Randowtal,Randowtal,Uckermark,SEL946360652124,293,,,,,1512.659294579688
SEE952638432954,R6 Randowweg 6,Wind,1500.0,1.5,0.32,4204.8,17291,Randowtal,Randowtal,Uckermark,SEL946360652124,293,,,,,1353.3322276070705
SEE938560996405,R7 Randowweg 7,Wind,1800.0,1.8,0.32,5045.76,17291,Randowtal,Randowtal,Uckermark,SEL946360652124,293,,,,,1029.0824495315694
SEE956122885189,S1 Seeweg 1,Wind,2000.0,2.0,0.32,5606.400000000001,17291,Gramzow,Angermünde,Uckermark,SEL946360652124,292,,,,,2240.408709674993
SEE900160391157,S2 Seeweg 2,Wind,2000.0,2.0,0.32,5606.400000000001,17291,Gramzow,Angermünde,Uckermark,SEL946360652124,292,,,,,2172.5122466038697
SEE916894487806,S3 Seeweg 3,Wind,2000.0,2.0,0.32,5606.400000000001,17291,Gramzow,Angermünde,Uckermark,SEL946360652124,292,,,,,2141.999427408217
SEE940523674176,S4 Seeweg 4,Wind,1500.0,1.5,0.32,4204.8,17291,Gramzow,Angermünde,Uckermark,SEL946360652124,292,,,,,2212.2084423655147
SEE974081455595,W1 Wolliner Weg 1,Wind,1800.0,1.8,0.32,5045.76,17291,Randowtal,Randowtal,Uckermark,SEL946360652124,293,,,,,1093.4863445523163
SEE932888349974,W2 Wolliner Weg 2,Wind,1800.0,1.8,0.32,5045.76,17291,Randowtal,Randowtal,Uckermark,SEL946360652124,2541,UW Randowhöhe,ENERTRAG,110000,generation,948.4204241226705
SEE970719145043,W3 Wolliner Weg 3,Wind,1500.0,1.5,0.32,4204.8,17291,Randowtal,Randowtal,Uckermark,SEL946360652124,2541,UW Randowhöhe,ENERTRAG,110000,generation,688.9799161382704
SEE952315311596,W5 Wolliner Weg 5,Wind,1500.0,1.5,0.32,4204.8,17291,Randowtal,Randowtal,Uckermark,SEL946360652124,2541,UW Randowhöhe,ENERTRAG,110000,generation,130.22516414551254
SEE935701698822,W1 Wilhelmshof 1,Wind,800.0,0.8,0.32,2242.56,17291,Nordwestuckermark,Nordwestuckermark,Uckermark,SEL972714517542,3044,Wilhelmshof,Denker & Wulf,110000,generation,2096.6886608692953
SEE905594779267,W2 Wilhelmshof 2,Wind,800.0,0.8,0.32,2242.56,17291,Nordwestuckermark,Nordwestuckermark,Uckermark,SEL951921368949,2691,UW Gollmitz,E.DIS Netz GmbH,110000,generation,2046.96606661107
SEE969422815244,W3 Wilhelmshof 3,Wind,800.0,0.8,0.32,2242.56,17291,Nordwestuckermark,Nordwestuckermark,Uckermark,SEL972714517542,2691,UW Gollmitz,E.DIS Netz GmbH,110000,generation,1817.7512426561848
SEE934099088253,Windpark Siegadel WEA 01 / 15,Wind,3300.0,3.3,0.32,9250.56,15913,Schwielochsee,Schwielochsee,Dahme-Spreewald,SEL956006703585,1716,,,,distribution,1441.308682636146
SEE985370414339,Windpark Siegadel WEA 02 / 16,Wind,3300.0,3.3,0.32,9250.56,15913,Schwielochsee,Schwielochsee,Dahme-Spreewald,SEL956006703585,1716,,,,distribution,1441.308682636146
SEE922300078384,Windpark Siegadel WEA 03 / 17,Wind,3300.0,3.3,0.32,9250.56,15913,Schwielochsee,Schwielochsee,Dahme-Spreewald,SEL956006703585,1716,,,,distribution,2731.9105760556945
SEE992244569194,Windpark Siegadel WEA 04 / 18,Wind,3300.0,3.3,0.32,9250.56,15913,Schwielochsee,Schwielochsee,Dahme-Spreewald,SEL956006703585,1725,,,,distribution,2579.242546049084
SEE908116606942,Windpark Siegadel WEA 05 / 19,Wind,3300.0,3.3,0.32,9250.56,15913,Schwielochsee,Schwielochsee,Dahme-Spreewald,SEL956006703585,1725,,,,distribution,2579.242546049084
SEE957266013193,Wismar 1300-554-01,Wind,1300.0,1.3,0.32,3644.16,17337,Uckerland,Uckerland,Uckermark,SEL932408678782,3062,Jahnkeshof,E.DIS Netz,110000,generation,2405.9400320318614
SEE937332673865,Wismar 1300-653-02,Wind,1300.0,1.3,0.32,3644.16,17337,Uckerland,Uckerland,Uckermark,SEL932408678782,3062,Jahnkeshof,E.DIS Netz,110000,generation,2663.9039436025287
SEE925809469967,N1 Nichel 1,Wind,4200.0,4.2,0.32,11773.44,14822,Nichel,Mühlenfließ,Potsdam-Mittelmark,SEL908130848083,2340,Schaltpunkt Rietz,E.DIS Netz GmbH,110000,transmission,2934.10034995986
SEE923891925361,Wismar 1300-654-03,Wind,1300.0,1.3,0.32,3644.16,17337,Uckerland,Uckerland,Uckermark,SEL932408678782,3062,Jahnkeshof,E.DIS Netz,110000,generation,2412.9128945767266
SEE911779768636,N2 Nichel 2,Wind,4200.0,4.2,0.32,11773.44,14822,Nichel,Mühlenfließ,Potsdam-Mittelmark,SEL908130848083,2341,Treuenbrietzen Nord,E.DIS Netz GmbH,110000,distribution,2584.077456755851
SEE942505207358,N3 Nichel 3,Wind,4200.0,4.2,0.32,11773.44,14822,Nichel,Mühlenfließ,Potsdam-Mittelmark,SEL937601517586,2340,Schaltpunkt Rietz,E.DIS Netz GmbH,110000,transmission,2348.0336655160386
SEE921379841851,N4 Nichel 4,Wind,4200.0,4.2,0.32,11773.44,14822,Nichel,Mühlenfließ,Potsdam-Mittelmark,SEL908130848083,2340,Schaltpunkt Rietz,E.DIS Netz GmbH,110000,transmission,2260.8548732987365
SEE958547742627,1380481,Wind,4200.0,4.2,0.32,11773.44,14822,Nichel,Mühlenfließ,Potsdam-Mittelmark,SEL927992782083,2341,Treuenbrietzen Nord,E.DIS Netz GmbH,110000,distribution,2015.2196141740203
SEE997599477989,1380482,Wind,4200.0,4.2,0.32,11773.44,14822,Nichel,Mühlenfließ,Potsdam-Mittelmark,SEL927992782083,2341,Treuenbrietzen Nord,E.DIS Netz GmbH,110000,distribution,1652.8663780762504
SEE997085696849,1380483,Wind,4200.0,4.2,0.32,11773.44,14822,Nichel,Mühlenfließ,Potsdam-Mittelmark,SEL927992782083,2340,Schaltpunkt Rietz,E.DIS Netz GmbH,110000,transmission,1997.5379633357957
SEE931228613379,1380484,Wind,4200.0,4.2,0.32,11773.44,14822,Nichel,Mühlenfließ,Potsdam-Mittelmark,SEL927992782083,2340,Schaltpunkt Rietz,E.DIS Netz GmbH,110000,transmission,1847.404392088138
SEE971254316882,WEA Trebitz 1,Wind,6800.0,6.8,0.32,19061.760000000002,15868,Lieberose,Lieberose,Dahme-Spreewald,SEL951371372237,1965,,E.DIS Netz GmbH,,minor_distribution,2367.7494519897155
SEE923975731338,Uckermark K7,Wind,1500.0,1.5,0.32,4204.8,17291,Schönfeld,Schönfeld,Uckermark,SEL920281754891,2664,Uckerthal,E.DIS Netz GmbH,110000,generation,2451.791580054978
SEE907788085925,WEA Trebitz 2,Wind,6800.0,6.8,0.32,19061.760000000002,15868,Lieberose,Lieberose,Dahme-Spreewald,SEL951371372237,1965,,E.DIS Netz GmbH,,minor_distribution,2293.0710530458123
SEE946627124708,WEA Trebitz 3,Wind,6800.0,6.8,0.32,19061.760000000002,15868,Lieberose,Lieberose,Dahme-Spreewald,SEL951371372237,1965,,E.DIS Netz GmbH,,minor_distribution,1829.2016626338984
SEE918168768222,Uckermark K8,Wind,1500.0,1.5,0.32,4204.8,17291,Schönfeld,Schönfeld,Uckermark,SEL920281754891,2664,Uckerthal,E.DIS Netz GmbH,110000,generation,2409.470104744551
SEE906570015362,Uckermark K10,Wind,1500.0,1.5,0.32,4204.8,17291,Schönfeld,Schönfeld,Uckermark,SEL920281754891,2664,Uckerthal,E.DIS Netz GmbH,110000,generation,2697.439852520568
SEE970919895564,Uckermark Z1,Wind,1500.0,1.5,0.32,4204.8,17291,Schönfeld,Schönfeld,Uckermark,SEL920281754891,1466,Dauer,E.DIS Netz GmbH,110000,generation,886.6799260063699
SEE966981096046,V-240994 (WEA 3),Wind,3600.0,3.6,0.32,10091.52,16356,Ahrensfelde,Ahrensfelde,Barnim,SEL969871199568,2332,Elisenau,ENERCON,110000,generation,1301.6729128870354
SEE903615307437,V-240995 (WEA 4),Wind,3600.0,3.6,0.32,10091.52,16356,Ahrensfelde,Ahrensfelde,Barnim,SEL969871199568,2434,,PROKON,110000,generation,1090.7240018235925
SEE942409927567,V-240996 (WEA 8),Wind,3600.0,3.6,0.32,10091.52,16356,Werneuchen,Werneuchen,Barnim,SEL969871199568,2434,,PROKON,110000,generation,221.08022742782677
SEE928023154107,GE 15560985-03,Wind,1500.0,1.5,0.32,4204.8,14797,Kloster Lehnin,Kloster Lehnin,Potsdam-Mittelmark,SEL938524159815,508,,,,generation,12.783378839840543
SEE921909567367,GE 15560986-05,Wind,1500.0,1.5,0.32,4204.8,14797,Kloster Lehnin,Kloster Lehnin,Potsdam-Mittelmark,SEL938524159815,507,,,,generation,10.006606597703955
SEE972548134427,GE 15560987-06,Wind,1500.0,1.5,0.32,4204.8,14797,Kloster Lehnin,Groß Kreutz (Havel),Potsdam-Mittelmark,SEL938524159815,506,,,,generation,12.033978874788891
SEE972517870103,GE 15560988-07,Wind,1500.0,1.5,0.32,4204.8,14797,Kloster Lehnin,Kloster Lehnin,Potsdam-Mittelmark,SEL938524159815,510,,,,generation,7.229769897594546
SEE982193872629,GE 15560993-08,Wind,1500.0,1.5,0.32,4204.8,14797,Kloster Lehnin,Kloster Lehnin,Potsdam-Mittelmark,SEL938524159815,509,,,,generation,9.734550970613318
SEE977601274355,GE 15560989-09,Wind,1500.0,1.5,0.32,4204.8,14797,Kloster Lehnin,Kloster Lehnin,Potsdam-Mittelmark,SEL938524159815,505,,,,generation,12.44154509937359
SEE995367096165,GE 15560992-10,Wind,1500.0,1.5,0.32,4204.8,14797,Kloster Lehnin,Kloster Lehnin,Potsdam-Mittelmark,SEL938524159815,519,,,,generation,8.25841491536483
SEE919815414233,GE 15560991-11,Wind,1500.0,1.5,0.32,4204.8,14797,Kloster Lehnin,Kloster Lehnin,Potsdam-Mittelmark,SEL938524159815,518,,,,generation,12.49074669404412
SEE989819582894,GE 15560990-12,Wind,1500.0,1.5,0.32,4204.8,14797,Kloster Lehnin,Kloster Lehnin,Potsdam-Mittelmark,SEL938524159815,518,,,,generation,12.49074669404412
SEE947028176594,WEA 9 - Kötzlin - 70551-1K,Wind,1800.0,1.8,0.32,5045.76,16866,Gumtow,Gumtow,Prignitz,SEL949900894107,2813,,e.dis,,,1401.687967772967
SEE907740482564,WEA 10 - Kötzlin - 70550-2K,Wind,1800.0,1.8,0.32,5045.76,16866,Gumtow,Gumtow,Prignitz,SEL990456941814,2813,,e.dis,,,1542.7250966082652
SEE961759630750,WEA 11 - Kötzlin - 70543-3K,Wind,1800.0,1.8,0.32,5045.76,16866,Gumtow,Gumtow,Prignitz,SEL903466934714,2813,,e.dis,,,1585.4921607782278
SEE992060006200,WEA 12 - Kötzlin - 70549-4K,Wind,1800.0,1.8,0.32,5045.76,16866,Gumtow,Gumtow,Prignitz,SEL938174077453,2813,,e.dis,,,1826.4354712220265
SEE980079993147,WEA 13 - Kötzlin - 70544-5K,Wind,1800.0,1.8,0.32,5045.76,16866,Gumtow,Gumtow,Prignitz,SEL903466934714,2813,,e.dis,,,1888.2296189757803
SEE994310155386,WEA 14 - Kötzlin - 70545-6K,Wind,1800.0,1.8,0.32,5045.76,16866,Gumtow,Gumtow,Prignitz,SEL962889249492,2813,,e.dis,,,2130.2216637965416
SEE988847753993,WEA 15 - Kötzlin - 70548-7K,Wind,1800.0,1.8,0.32,5045.76,16866,Gumtow,Gumtow,Prignitz,SEL974153825592,2813,,e.dis,,,2223.178346098447
